LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,deficit_pc,Flag Codes,in_comparators,balance_pc,bal_05ya,bal_07ya,bal_10ya,min_05y,min_03y,min_05y_no_GFC,min_03y_no_GFC
LTU,GGNLEND,TOT,PC_GDP,A,1999,2.822196589,NA,FALSE,-2.822196589,4.8660044284,4.205416488285715,3.3644809755,1.547675881,2.822196589,1.547675881,2.822196589
LTU,GGNLEND,TOT,PC_GDP,A,2000,3.188705304,NA,FALSE,-3.188705304,2.8864234297999998,3.921869768,3.2440565397,2.822196589,2.822196589,2.822196589,2.822196589
LTU,GGNLEND,TOT,PC_GDP,A,2001,3.531125763,NA,FALSE,-3.531125763,2.5330187779999997,2.441619372142857,2.9462493301999997,2.822196589,2.822196589,2.822196589,2.822196589
LTU,GGNLEND,TOT,PC_GDP,A,2002,1.857434997,NA,FALSE,-1.857434997,2.247296904,2.057444661714286,1.8523306374999997,1.857434997,1.857434997,1.857434997,1.857434997
LTU,GGNLEND,TOT,PC_GDP,A,2003,1.265631237,NA,FALSE,-1.265631237,1.6782421478,1.693186032428572,1.8577102898999995,1.265631237,1.265631237,1.265631237,1.265631237
LTU,GGNLEND,TOT,PC_GDP,A,2004,1.393587219,NA,FALSE,-1.393587219,1.0264942320000001,1.3542499980000002,2.4873350297999997,1.265631237,1.265631237,1.265631237,1.265631237
LTU,GGNLEND,TOT,PC_GDP,A,2005,0.343431523,NA,FALSE,-0.343431523,0.8182378452000002,1.290725034714286,2.8585089055,0.343431523,0.343431523,0.343431523,0.343431523
LTU,GGNLEND,TOT,PC_GDP,A,2006,0.272386184,NA,FALSE,-0.272386184,1.1824018018000002,2.3280120334285717,3.3981761944,0.272386184,0.272386184,0.272386184,0.272386184
LTU,GGNLEND,TOT,PC_GDP,A,2007,0.816153063,NA,FALSE,-0.816153063,2.7273731555999996,3.132985294,3.5264794749999995,0.272386184,0.272386184,0.272386184,0.272386184
LTU,GGNLEND,TOT,PC_GDP,A,2008,3.08645102,NA,FALSE,-3.08645102,4.0387756632,4.209301213,3.6604868644,0.272386184,0.272386184,0.272386184,0.272386184
LTU,GGNLEND,TOT,PC_GDP,A,2014,0.618330041,NA,FALSE,-0.618330041,1.2803963180000002,2.125075776,2.0910652274999997,0.618330041,0.618330041,0.272386184,0.618330041
LTU,GGNLEND,TOT,PC_GDP,A,2015,0.269749944,NA,FALSE,-0.269749944,0.5614527954000004,0.7643216951428571,NA,0.269749944,0.269749944,0.269749944,0.269749944
LTU,GGNLEND,TOT,PC_GDP,A,2016,-0.232271329,NA,FALSE,0.232271329,-0.07918421359999975,0.27742025128571424,NA,-0.232271329,-0.232271329,-0.232271329,-0.232271329
LTU,GGNLEND,TOT,PC_GDP,A,2017,-0.45424981,NA,FALSE,0.45424981,-0.2564186825999998,NA,NA,-0.45424981,-0.45424981,-0.45424981,-0.45424981
LTU,GGNLEND,TOT,PC_GDP,A,2018,-0.597479914,NA,FALSE,0.597479914,NA,NA,NA,-0.597479914,-0.597479914,-0.597479914,-0.597479914
LTU,GGNLEND,TOT,PC_GDP,A,2019,-0.267842304,NA,FALSE,0.267842304,NA,NA,NA,-0.597479914,-0.597479914,-0.597479914,-0.597479914
IDN,GGNLEND,TOT,PC_GDP,A,2014,1.858321632,NA,FALSE,-1.858321632,2.0548481186,1.9177369305714287,NA,0.339626136,1.343365363,NA,NA
IDN,GGNLEND,TOT,PC_GDP,A,2015,2.692746994,NA,FALSE,-2.692746994,2.2091268723999997,1.9992769498571428,NA,1.035158789,1.858321632,NA,NA
IDN,GGNLEND,TOT,PC_GDP,A,2016,2.305742381,NA,FALSE,-2.305742381,2.1155018126000003,NA,NA,1.343365363,1.858321632,NA,1.858321632
IDN,GGNLEND,TOT,PC_GDP,A,2017,2.114759132,NA,FALSE,-2.114759132,NA,NA,NA,1.858321632,2.114759132,NA,2.114759132
IDN,GGNLEND,TOT,PC_GDP,A,2018,1.605938924,NA,FALSE,-1.605938924,NA,NA,NA,1.605938924,1.605938924,1.605938924,1.605938924
